,Unnamed: 0.1,Unnamed: 0,캠핑(야영)장명,캠핑(야영)장구분,위도,경도,주소_x,일반야영장수,자동차야영장,글램핑,카라반,화장실,샤워실,개수대,소화기,방화수,방화사,화재감지기,기타부대시설 1,기타부대시설 2,데이터기준일자_x,인허가일자,부지면적(제곱미터),사이트,관리기관명,관리기관전화,데이터기준일자_y,야영장전화번호,규모,부대_편의시설,홈페이지,데이터기준일자,전화번호_x,주소_y,연락처,전화번호_y,process1,process2
81,2181,2181,디-포레 카라반 파크,카라반,33.4648262,126.7811915,제주특별자치도 제주시 구좌읍 송당6길 78-1,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-03-23,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2181, ""캠핑(야영)장명"": ""디-포레 카라반 파크"", ""캠핑(야영)장구분"": ""카라반"", ""위도"": ""33.4648262"", ""경도"": ""126.7811915"", ""주소_x"": ""제주특별자치도 제주시 구좌읍 송당6길 78-1"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-03-23""}","푸른섬 캠핑장은 경기 안산시 단원구 연목이길 31-21 (대부북동)에 위치한 일반 야영장입니다. 인허가일자는 2019년 6월 4일이며, 캠핑장은 야외 활동을 즐길 수 있는 좋은 곳입니다. 캠핑장 내부에는 야영장, 수영장, 자전거 길, 야외 운동장, 야외 연극장, 야외 식당 등이 있습니다. 캠핑장 내부에는 다양한 식물과 동물들이 살고 있습니다. 또한 캠핑장 내부에는 야외 연극과 음악 공연이 열리기도 합니다. 푸른섬 캠핑장은 여름에는 더욱 더 즐거푸른섬 캠핑장은 대부섬 구봉도 가까이에 있다. 시화방조제를 넘어 구봉도 쪽으로 가다가 연목이길을 따라 푸른섬 캠핑장으로 가면 된다. 푸른섬 캠핑장은 빙둘러 측백나무가 가림막 역할을 해주어 캠핑모습이 밖에서 보이지 않는다. 이곳은 38개의 사이트 와 1개의 카라반사이트를 최신 설비로 운영 하고 있습는데, 38개 사이트 전체가 데크시설 및 전용 나무테이블 설치로 보다 쾌적한 야영을 즐길 수 있다. 또 캠핑장과 펜션 사이에 간이 수영장도 있고, 해솔길도 가까이 있다."
82,2182,2182,솔라캠프,일반야영장,36.6197633,128.7779531,경북 안동시 와룡면 농암로 101-44,12,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2182, ""캠핑(야영)장명"": ""솔라캠프"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.6197633"", ""경도"": ""128.7779531"", ""주소_x"": ""경북 안동시 와룡면 농암로 101-44"", ""일반야영장수"": 12, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-07""}","뉴욕카라반은 강원도 속초시 대포동에 위치한 일반 야영장과 카라반을 합한 캠핑장입니다. 이 캠핑장은 2019년 6월 5일에 인허가를 받았으며, 위도 38.178272, 경도 128.6016773에 위치하고 있습니다. 뉴욕카라반은 야외 활동을 즐길 수 있는 최적의 장소로, 산책, 다락방 캠핑, 낚시, 자전거 타기 등 다양한 활동을 즐길 수 있습니다.뉴욕카라반은 대포항과 속초해수욕장 중간에 위치하고 있다.  속초 시내에서 대포쪽으로 나가는 길로, sk가스충전소 지나서 농공단지4거리 가기전 우리농원 이정표를 따라 작은길로 올라 가면 왼편에 곧바로 캠핑장이 나온다. 대포항이나 외옹치,속초해수욕장이 모두 5분 이내로 닿을 수 있는 거리로 속초와 설악산 여행에서 베이스캠프에 삼기에 나무랄데 없다. 카라반이 11대로 큰 규모는 아니지만, 계단식으로 놓여진 카라반들이 거리감이 있어 오히려 좋기도 하다."
83,2183,2183,청포대 휴 야영장,일반야영장,36.6397842,126.3019994,충남 태안군 남면 청포대길 63-6,10,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-12,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2183, ""캠핑(야영)장명"": ""청포대 휴 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.6397842"", ""경도"": ""126.3019994"", ""주소_x"": ""충남 태안군 남면 청포대길 63-6"", ""일반야영장수"": 10, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-12""}","산유리캠핑장은 가평군 가평읍 분자골로 91에 위치한 일반야영장입니다. 2019년 6월 7일에 인허가를 받았습니다. 위도는 37.7584693, 경도는 127.5040835 입니다.산유리캠핑장은 가평 남이섬에서 쁘띠프랑스 가는 길 중간에 위치하고 있는 글램핑 캠핑장이다. 산유휴게소에서 분자골고를 따라 산쪽으로 조금만 들어가면 만날 수 있다. 작지만 물맑은 계곡 바로 옆에 있는 캠핑장은 산속 산장같은 주택앞에 5개의 글램핑이 나란히 서 있다. 글램핑 텐트 바로 앞에 제접 큰 수영장이 마련되어 있어 편하게 이용할 수 있을 뿐 아니라 낭만적인 야경도 연출해 준다."
84,2184,2184,나라펜션캠핑장,일반야영장,37.1997701,126.5603735,경기 안산시 단원구 장불길 31-23 (대부남동),45,0,0,0,4,8,12,10,2,0,0,"전기,장작판매,온수,트렘폴린,산책로",,2019-07-12,2019-02-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2184, ""캠핑(야영)장명"": ""나라펜션캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.1997701"", ""경도"": ""126.5603735"", ""주소_x"": ""경기 안산시 단원구 장불길 31-23 (대부남동)"", ""일반야영장수"": 45, ""화장실"": 4, ""샤워실"": 8, ""개수대"": 12, ""소화기"": 10, ""방화수"": 2, ""기타부대시설 1"": ""전기,장작판매,온수,트렘폴린,산책로"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-15""}","금관숲캠핑장은 충북 청주시 상당구 미원면 운암계원로 628에 위치한 일반야영장입니다. 2019년 6월 7일에 인허가를 받았습니다. 이 캠핑장은 야외 활동을 즐길 수 있는 아름다운 곳으로, 산책길, 등산로, 낚시터 등 다양한 시설이 있습니다. 또한 캠핑장 내에는 수렵기구, 자전거 대여, 수영장, 야구장 등 다양한 시설이 있습니다.금관숲 캠핑장은 충북 청주시 상당구 미원면에 자리했다. 청주시청을 기점으로 30Km가량 떨어졌다. 자동차를 타고 산성로, 남부로, 운암계원로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 30분 안팎이다. 캠핑장에 발을 들이면 굵직할 수목과 맑은 그늘이 시신경을 자극한다. 안쪽으로 들어가면 보는 것만으로도 시원해지는 계곡이 시각적인 즐거움을 선사한다. 결론적으로 이 캠핑장은 한여름 무더위를 이길 수 있는 모든 요소를 갖췄다. 캠핑장에는 오토 캠핑 사이트 39면이 있다. 바닥 형태는 모두 파쇄석이며, 크기는 가로 5.5m 세로 7~8m다. 안전을 감안해 캠핑장 내부에 차량 출입은 통제한다. 대신 장비를 옮길 리어카를 대여해준다. 이곳에는 당일 피트닉 구역도 운영 중이다. 오전 아무 때나 들어와서 오후 8시 전까지만 나가면 된다. 소형견에 한해 동반 입장을 허용하며, 이 경우 목줄 착용은 필수다."
85,2185,2185,와우키즈랜드 야영장,일반야영장,36.7101183,127.5169723,충북 청주시 청원구 내수읍 내수로 457,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-01-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2185, ""캠핑(야영)장명"": ""와우키즈랜드 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.7101183"", ""경도"": ""127.5169723"", ""주소_x"": ""충북 청주시 청원구 내수읍 내수로 457"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-01-07""}","파라다이스캠프는 강원 영월군 무릉도원면 무릉법흥로 1128-10에 위치한 일반야영장입니다. 2019년 6월 10일에 인허가를 받았습니다. 이 캠핑장은 야외활동을 즐길 수 있는 좋은 곳입니다. 여러분은 여기에서 자연을 즐길 수 있고, 여러 종류의 스포츠 활동을 즐길 수도 있습니다. 또한 여러분은 여기에서 친구들과 함께 즐거운 시간을 보낼 수 있습니다. 파라다이스캠프는 여러분의 여행을 더욱 특별하게 만들어줄 수 있는 좋은 장소입니다.파라다이스 캠핑장은 우리나라 캠핑의 성지로 일컬어지는 영월 법흥계곡 상류에 위치하고 있다. 웰컴투파라다이스라는 간판이 강 입구에 크게 걸려있고, 다리를 건너가면 왼편이 웰컴투 캠핑장 오른편이 파라다이스 캠핑장이다. 이 두 캠핑장은 사업자는 다르지만 마케팅과 브랜딩을 함께 만들어가고 있을뿐 아니라 고객들의 요구와 필요에 따라 장소도 서로 바꿔 연결해 주고 있다. 즉, 웰컴투캠핑장은 아이들을 위한 수영장 시설이 아주 좋고, 파라다이스는 계곡과 소나무숲이 좋다. 이러한 환경을 서로 공유하는 것이다. 파라다이스 캠핑장 앞은 법흥계곡에서 가장 예쁜 모습을 볼 수 있다. 넓고 반듯한 바위가 켜켜이 쌓여있고 그 사이로 계곡물이 흐르는 멋진 풍경을 볼 수 있다. 아울러 계곡물놀이를 하기에도 더없이 좋다. 이외에도 계곡옆으로 울창한 소나무숲이 야영장을 형성하고 있다."
86,2186,2186,부에노스아이레스,일반야영장,37.7405169,127.4999437,경기 가평군 가평읍 상지로 949,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-01-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2186, ""캠핑(야영)장명"": ""부에노스아이레스"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.7405169"", ""경도"": ""127.4999437"", ""주소_x"": ""경기 가평군 가평읍 상지로 949"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-01-15""}","프렌즈캠핑장은 충북 제천시 청풍면에 위치한 일반 야영장입니다. 인허가일자는 2019년 6월 10일이며, 위도는 37.0041734, 경도는 128.1326002입니다. 주소는 청풍명월로 869-9입니다.프렌즈 캠핑장은 충북 제천시 청풍면 자리했다. 충주시청을 기점으로 27Km가량 떨어져 있다. 자동차를 타고 청풍호로, 배시론로, 청풍명월로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 40분 안팎이다. 캠핑장은 제천의 대표 관광지 가운데 하나인 청풍호 관광 모노레일 인근에 위치했다. 수려한 풍경을 자랑하는 청풍호반 근처라는 것도 강점이다. 이 덕분에 주변 관광과 더불어 캠핑을 즐기기에 적합하다. 캠핑장에는 카라반 3대를 마련했다. 카라반 내부에는 침대, 침구류, 소파, TV, 냉장고, 에어컨, 식기류, 취사도구, 개수대, 화장실, 샤워실 등이 있어 일상생활이 가능할 정도다. 외부 전용 데크에는 파라솔 아래 의자 일체형 테이블과 바비큐 시설을 설치했다. 매점을 따로 운영하진 않지만, 가까운 거리에 대형 슈퍼가 많아 필요한 물품을 구입하기에 어려움이 없다. 장작은 카라반 이용객에게 무료로 제공하고 있다."
87,2187,2187,비토애,글램핑,34.9835837,127.9668384,경남 사천시 서포면 토끼로 234,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-01-18,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2187, ""캠핑(야영)장명"": ""비토애"", ""캠핑(야영)장구분"": ""글램핑"", ""위도"": ""34.9835837"", ""경도"": ""127.9668384"", ""주소_x"": ""경남 사천시 서포면 토끼로 234"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-01-18""}","범화권역 글램핑장은 충북 영동군 학산면 도덕리1길 30에 위치한 일반야영장입니다. 2019년 6월 12일에 인허가를 받았습니다. 이 캠핑장은 야외활동을 즐길 수 있는 좋은 곳입니다. 여러분은 여기에서 자연을 즐길 수 있고, 여러분의 여행을 더욱 특별하게 만들 수 있습니다.범화권역 글램핑장은 충북 영동군 학산면에 자리했다. 영동군청을 기점으로 15Km가량 떨어져 있다. 자동차를 타고 난계로, 영동로, 용화양강로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 15분 안팎이다. 캠핑장은 고즈넉한 농촌에 터를 잡았다. 이 덕분에 청량감 가득한 캠핑을 만끽할 수 있다. 여름철에는 캠핑장 중앙에 물놀이장을 설치하는 덕분에 물놀이로 무더위를 이길 수 있다. 캠핑장에는 5개 동의 글램핑 시설을 마련했다. 동 간 거리가 넓어 프라이빗한 캠핑을 즐길 수 있다. 글램핑 시설 내부에는 침대, 침구류, 냉장고, 인덕션, 전자레인지, 에어컨, 커피포트, 드라이기, 테이블, 식기류, 화장실, 샤워실 등이 있다. 전실 공간에는 바비큐 시설을 비치했다. 입실은 오후 1시부터 오후 9시 사이에 하면 되며, 퇴실은 익일 오전 11시다. 오후 6시 이후에 입실할 경우 미리 연락을 해야 한다. 미성년자는 보호자 동반 없이 이용이 불가능하다."
88,2188,2188,파주쇠꼴마을고고캠핑장,일반야영장,36.815381,127.786704,경기 파주시 법원읍 술이홀로1333번길 160,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-01-28,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2188, ""캠핑(야영)장명"": ""파주쇠꼴마을고고캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.815381"", ""경도"": ""127.786704"", ""주소_x"": ""경기 파주시 법원읍 술이홀로1333번길 160"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-01-28""}","동양원목캠핑장은 강원 영월군 무릉도원면 명마동길 13에 위치한 자동차 야영장입니다. 2019년 6월 12일에 인허가를 받았습니다. 이 캠핑장은 야외 활동을 즐길 수 있는 좋은 곳입니다. 여름에는 바다를 바라보며 즐길 수 있는 야외 캠핑과 다양한 스포츠 활동을 즐길 수 있습니다. 또한 다양한 식당과 상점이 있어 여행객들이 즐길 수 있는 좋은 곳입니다.주천강은 영월 주천에서 태극모양으로 물굽이를 그리며 흐른다. 태극모양의 위쪽이 무릉도원면사무소 소재지이고 강 위로는 무릉1교가 놓여있다. 동양원목캠핑장은 바로 이곳 무릉1교 옆에 위치하고 있다. 구비치는 물길이 만들어 놓은 넓은 공터가 동양원목캠핑장이 된 셈이다. 하류쪽이라 물도 많고 낚시도 즐길수  다. 아이들과 함께 물고기 잡이 체험도 할수있어 좋다, 편의시설로는 빨랫대, 화장실, 세면대, 넓은 마당으로 편의를 제공한다."
89,2189,2189,산책,일반야영장,37.9364988,127.5408827,경기 가평군 북면 화악산로 943-40,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2189, ""캠핑(야영)장명"": ""산책"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.9364988"", ""경도"": ""127.5408827"", ""주소_x"": ""경기 가평군 북면 화악산로 943-40"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-07""}","오시유는 충남 천안시 동남구 광덕면 해수길 178-38에 위치한 일반야영장입니다. 2019년 6월 13일에 인허가를 받았습니다. 이 캠핑장은 야외활동을 즐길 수 있는 좋은 곳입니다. 주변에는 산과 바다가 있어 야외활동을 즐길 수 있는 좋은 곳입니다. 또한 주변에는 다양한 식당과 쇼핑센터가 있어 편리합니다. 오시유는 여름과 겨울 모두 즐길 수 있는 좋은 캠핑장입니다.오시유는 충남 천안시 동남구에 자리했다. 천안군청을 기점으로 27Km가량 떨어졌다. 자동차를 타고 온천대로, 세종평택로, 광풍로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 50분 안팎이다. 광덕산을 향하는 가파른 비탈길을 올라가면 눈앞에 펼쳐진다. 식당이 자리한 공간에 주차를 하고 아래로 내려가면 아담한 카라반이 있다. 캠핑장에는 카라반 11대를 마련했다. 카라반 내부에는 침대, 침구류, 소파, TV, 냉장고, 에어컨, 식기류, 취사도구, 개수대, 화장실, 샤워실이 있다. 외부 전용 데크에는 그늘막 아래 테이블과 의자를 설치했다. 관리소에서 일반 및 음식물 종량제 봉투를 구매 후 종류별로 분리수거를 해야 한다."
90,2190,2190,고창갯벌오토캠핑장,자동차야영장,35.5271805,126.5400725,전북 고창군 심원면 두어1길 55-25,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2190, ""캠핑(야영)장명"": ""고창갯벌오토캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""35.5271805"", ""경도"": ""126.5400725"", ""주소_x"": ""전북 고창군 심원면 두어1길 55-25"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-07""}","산중호걸 글램핑은 경기 포천시 이동면 금강로6263번길 182-73에 위치한 일반야영장, 카라반, 글램핑 캠핑장입니다. 이 캠핑장은 2019년 6월 13일에 인허가를 받았으며, 일반야영장 1개, 글램핑 18개, 카라반 2개로 구성되어 있습니다.산중호걸캠핑장은 포천 이동면 도평에서 철원으로 넘어가는 고갯길인 약사령 아래쪽에 위치하고 있다. 청정계곡으로 소문난 약사동계곡 안쪽이다. 약사령 고개 정상에서 철원쪽으로 내려가면 고개 끝지점 오른편에 빨간지붕 건물옆으로 준희네 매점이 있다.  매점 앞으로 우회전해 300여미터를 더 들어가면 캠핑장이다. 캠핑장은 두 개의 산 사이 협곡에 그림처럼 펼쳐져 있다. 글램핑과 카라반으로 구성 캠핑장은 구역이름도 호랑이마을로 정했다. 계곡옆 숲속에 있는 텐트는 숲 호랑이 마을. 잔디마당 옆에 위치한 텐트는 평원호랑이마을 식이다."
91,2191,2191,드림피아,일반야영장,37.8024336,128.0033525,강원 홍천군 내촌면 아홉사리로 104-16,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-08,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2191, ""캠핑(야영)장명"": ""드림피아"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.8024336"", ""경도"": ""128.0033525"", ""주소_x"": ""강원 홍천군 내촌면 아홉사리로 104-16"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-08""}","용소캠핑장은 가평군 북면 가화로 2411-32에 위치한 일반야영장입니다. 2019년 6월 14일에 인허가를 받았으며, 위도 37.9543807, 경도 127.4737477에 위치하고 있습니다.저희 용소캠핑장은  가평을 대표하는 명지산과 화악산. 두 개의 산 사이를 흐르는 물길이 가평천에 위치하고 있다. 캠핑장 바로 아래쪽에 명지계곡이 있고, 걸어서 2,3분 거리에 가평8경중 하나인 용소폭포가 있다. 가평천을 따라 조성된 캠핑장은 아직 나무들이 작아 그늘이 적은게 다소 흠이지만, 계곡물놀이와 고기잡기 등을 해 볼 수 있고, 바로 용소계곡을 오가는 산책길도 잘되어 있다."
92,2192,2192,고목정,자동차야영장,36.4384282,126.8455177,충남 청양군 대치면 칠갑산로 668-21,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-12,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2192, ""캠핑(야영)장명"": ""고목정"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""36.4384282"", ""경도"": ""126.8455177"", ""주소_x"": ""충남 청양군 대치면 칠갑산로 668-21"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-12""}","(주)프렌디는 경북 문경시 가은읍 왕능강변길 71에 위치한 자동차 야영장입니다. 2019년 6월 17일에 인허가를 받았습니다. 이 캠핑장은 주변 자연과 생태계를 존중하며, 여러분이 즐거운 시간을 보낼 수 있도록 최상의 서비스를 제공합니다."
93,2193,2193,글램핑스테이션,일반야영장,36.7814814,127.9512501,충북 괴산군 연풍면 연풍로 823-9,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2193, ""캠핑(야영)장명"": ""글램핑스테이션"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.7814814"", ""경도"": ""127.9512501"", ""주소_x"": ""충북 괴산군 연풍면 연풍로 823-9"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-15""}","유수암 캠핑장은 제주시 애월읍 하소로 684-25에 위치한 일반 야영장입니다. 유수암 캠핑장은 제주도의 아름다운 자연과 함께 즐길 수 있는 최고의 캠핑장입니다. 여러분은 여기에서 야외 활동을 즐길 수 있으며, 제주도의 아름다운 경관을 즐길 수 있습니다. 유수암 캠핑장은 여러분이 즐길 수 있는 다양한 시설과 서비스를 제공합니다. 여러분은 여기에서 야외 스포츠, 다양한 야외 활동, 수영, 낚시 등을 즐길 수 있습니다. 유수암 캠핑장은 여러분유수암캠핑장은 애월쪽 한라산 중산간지대 작은 마을에 자리잡고 있다. 캠핑장 바로 뒤에 대성휴양빌리지와 백강수피아빌리지가 병풍처럼 서 있고, 한국마사회의 렛츠런파크 제주가 지척에 있다. 마을안에 자리잡고 있어 바다가 보이는 전망은 없지만 무척이나 아늑하고 조용하다. 사이트는 10개로 작은 규모지만 사이트를 넓게 사용 할 수 있도록 거리가 넓고, 샤워실과 개수대가 2개의 건물에 각각 갖춰져 있어 편하게 이용할 수 있다."
94,2194,2194,팜 스프링 야영장,일반야영장,36.1016081,127.8847483,충북 영동군 상촌면 물한계곡로 700,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2194, ""캠핑(야영)장명"": ""팜 스프링 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.1016081"", ""경도"": ""127.8847483"", ""주소_x"": ""충북 영동군 상촌면 물한계곡로 700"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-15""}","소백산마을 캠핑장은 경북 영주시 단산면 소백로 3231에 위치한 자동차 야영장입니다. 인허가일자는 2019년 6월 21일이며, 데이터기준일자는 2019년 7월 12일입니다. 위도는 36.9496001, 경도는 128.6153927입니다. 소백산마을 캠핑장은 야영객들을 위해 야영장, 수영장, 사우나, 놀이터, 카페 등 다양한 시설을 제공합니다.소백산마을 캠핑장은 경북 영주시 단산면에 자리했다. 영주시청을 기점으로 21Km가량 떨어졌다. 자동차를 타고 서원로, 의상로, 보옥로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 40분 안팎이다. 캠핑장에 들어서면 가장 먼저 눈에 띄는 게 빨강색 다리다. 보는 순간 “인생 사진 한 장 나오겠구나”란 생각이 절로 난다. 다음으로 시신경을 자극하는 건 천연 물놀이장이다. 적당한 수심 덕분에 남녀노소 누구나 안전한 물놀이를 만끽할 수 있다. 다리를 건너 안으로 들어가면 너른 잔디밭 위에 조성한 대규모 오토 캠핑장이 캠퍼를 반긴다. 사이트 크기는 가로 세로 모두 5m다. 개인 카라반과 트레일러 동반 입장이 가능하며, 반려견의 경우 소형견에 한해 목줄을 착용하면 출입할 수 있다. 관리소가 있는 건물에는 펜션과 더불어 세미나실 등의 시설이 있어 기업 워크숍에 제격이다."
95,2195,2195,대부도나라캠핑장,일반야영장,37.1997701,126.5603735,경기 안산시 단원구 장불길 31-23 (대부남동),4,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2195, ""캠핑(야영)장명"": ""대부도나라캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.1997701"", ""경도"": ""126.5603735"", ""주소_x"": ""경기 안산시 단원구 장불길 31-23 (대부남동)"", ""일반야영장수"": 4, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-15""}","주노글램핑장은 강원도 동해시 추암동에 위치한 일반 야영장입니다. 주변 풍경이 아름다운 자연 공간에서 야영을 즐길 수 있습니다. 2019년 6월 25일에 인허가를 받았습니다.동해 주노글램핑은 추암해수욕장과 추암역 뒤쪽의 작은 언덕 같은 산 뒤쪽에 자리잡고 있다. 마치 작은 분지처럼 생긴곳에 글램핑 시설이 들어가 있어 아늑하면서도 편안한 분위기를 느낄 수 있다. 글램핑텐트는 상당히 넓은 야외수영장을 중간에 두고 양옆으로 위치하고 있고, 한켠에는 노천카페와 야외샤워장이 갖춰져 있다. 글램핑실내에는 샤워를 할 수 있는 화장실과 큰 TV,쿠션좋은 매트리스가 구비되어 있다. 밖에는 밥솥과 전자렌지, 냄비와 후라이팬, 나이프와 그릇등  모든 식기들이 준비되어 있다."
96,2196,2196,북부하나여행사,일반야영장,37.6478408,127.0244954,"서울 도봉구 우이천로 357 (쌍문동, 양지파크빌)",0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-18,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2196, ""캠핑(야영)장명"": ""북부하나여행사"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.6478408"", ""경도"": ""127.0244954"", ""주소_x"": ""서울 도봉구 우이천로 357 (쌍문동, 양지파크빌)"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-18""}","말보로맨 오토캠핑장은 강원도 고성군 토성면 서신평1길 46에 위치한 자동차 야영장입니다. 이 캠핑장은 2019년 7월 12일 기준으로 위도 38.231233, 경도 128.5124325에 위치하고 있습니다.말보로맨 오토캠핑장은 울산바위를 가장 잘 볼 수 있는 곳으로 유명한 화암사 가는 길에 있다. 캠핑장에서도 울산바위가 올려다 보여 최고의 전망을 자랑한다. 속초해변에서 설악산까지의 중간쯤의 고도에 분지처럼 자리잡고 있는 퍽이나 아늑하면서도 시원스러움이 있는 곳이다.  이곳은 팬션 2동, 민박 3동, 카라반6동, 캠핑장데크 5개에 카페까지 갖춘 종합 야영장이다. 카라반, 팬션, 민박에는 각종 취사도구 비치되어 있으며 온수 사용 가능 한 개별 욕실이 있다.  근처에 화암사와 잼버리장이 있고, 봉포와 천진해수욕장까지도 차로 10분이내에 닿을 수 있다."
97,2197,2197,아이뜰관광농원,일반야영장,36.8449284,127.9024629,충북 괴산군 장연면 충민로 1193,20,0,0,0,12,14,10,20,1,0,9,"전기,무선인터넷,장작판매,온수,트렘폴린,운동장",,2019-07-12,2019-02-18,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2197, ""캠핑(야영)장명"": ""아이뜰관광농원"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.8449284"", ""경도"": ""127.9024629"", ""주소_x"": ""충북 괴산군 장연면 충민로 1193"", ""일반야영장수"": 20, ""화장실"": 12, ""샤워실"": 14, ""개수대"": 10, ""소화기"": 20, ""방화수"": 1, ""화재감지기"": 9, ""기타부대시설 1"": ""전기,무선인터넷,장작판매,온수,트렘폴린,운동장"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-18""}","십리포해수욕장 야영장은 인천 옹진군 영흥면 영흥북로 388-1에 위치한 일반야영장입니다. 2019년 6월 27일에 인허가를 받았습니다. 이 캠핑장은 십리포해수욕장과 가깝고, 야외활동을 즐길 수 있는 좋은 곳입니다.십리포해수욕장은 영흥도 북쪽 끝에 있다. 해수욕장에는 900여 평의 수백 년 된 소사나무 숲이 있어 여름철에는 더위를 식혀주는 정자나무 역할을, 겨울에는 방풍림 역할을 한다. 전국 유일의 해변 괴수목 지역으로서 옹진군에서는 이를 적극 보호하고 있다. 약 4㎞의 왕모래와 자갈이 섞인 해변, 1㎞의 고운 모래밭은 주변 경관과 잘 어우러져 아름다운 풍경을 만들어낸다. 특히 야간에는 인천공항의 불빛까지 보여 장관을 이룬다. 캠핑장은 이곳 십리포해수욕장 소사나무 숲 양쪽에 마련되어 있다. 공영주차장이 있는 해변쪽이다. 예전 소사나무 아래 무분별하게 나열되어 있던 야영장을 정리해서 해변쪽에 별도 야영장을 마련한 것이다. 맨 위쪽에 9개의 파고라와 나무데크가 있고 그 옆으로 블록데크가 놓여있다."
